calBP,PrDens,PrDens_Taphonomic,Site
21412,0,0,Border Cave C14
21411,0,0,Border Cave C14
21410,0,0,Border Cave C14
21409,0,0,Border Cave C14
21408,0,0,Border Cave C14
21407,0,0,Border Cave C14
21406,0,0,Border Cave C14
21405,0,0,Border Cave C14
21404,0,0,Border Cave C14
21403,0,0,Border Cave C14
21402,0,0,Border Cave C14
21401,0,0,Border Cave C14
21400,0,0,Border Cave C14
21399,0,0,Border Cave C14
21398,0,0,Border Cave C14
21397,0,0,Border Cave C14
21396,0,0,Border Cave C14
21395,0,0,Border Cave C14
21394,0,0,Border Cave C14
21393,0,0,Border Cave C14
21392,0,0,Border Cave C14
21391,0,0,Border Cave C14
21390,0,0,Border Cave C14
21389,0,0,Border Cave C14
21388,0,0,Border Cave C14
21387,0,0,Border Cave C14
21386,0,0,Border Cave C14
21385,0,0,Border Cave C14
21384,0,0,Border Cave C14
21383,0,0,Border Cave C14
21382,0,0,Border Cave C14
21381,0,0,Border Cave C14
21380,0,0,Border Cave C14
21379,0,0,Border Cave C14
21378,0,0,Border Cave C14
21377,0,0,Border Cave C14
21376,0,0,Border Cave C14
21375,0,0,Border Cave C14
21374,0,0,Border Cave C14
21373,0,0,Border Cave C14
21372,0,0,Border Cave C14
21371,0,0,Border Cave C14
21370,0,0,Border Cave C14
21369,0,0,Border Cave C14
21368,0,0,Border Cave C14
21367,0,0,Border Cave C14
21366,0,0,Border Cave C14
21365,0,0,Border Cave C14
21364,0,0,Border Cave C14
21363,0,0,Border Cave C14
21362,0,0,Border Cave C14
21361,0,0,Border Cave C14
21360,0,0,Border Cave C14
21359,0,0,Border Cave C14
21358,0,0,Border Cave C14
21357,0,0,Border Cave C14
21356,0,0,Border Cave C14
21355,0,0,Border Cave C14
21354,0,0,Border Cave C14
21353,0,0,Border Cave C14
21352,0,0,Border Cave C14
21351,0,0,Border Cave C14
21350,0,0,Border Cave C14
21349,0,0,Border Cave C14
21348,0,0,Border Cave C14
21347,0,0,Border Cave C14
21346,0,0,Border Cave C14
21345,0,0,Border Cave C14
21344,0,0,Border Cave C14
21343,0,0,Border Cave C14
21342,0,0,Border Cave C14
21341,0,0,Border Cave C14
21340,0,0,Border Cave C14
21339,0,0,Border Cave C14
21338,0,0,Border Cave C14
21337,0,0,Border Cave C14
21336,0,0,Border Cave C14
21335,0,0,Border Cave C14
21334,0,0,Border Cave C14
21333,0,0,Border Cave C14
21332,0,0,Border Cave C14
21331,0,0,Border Cave C14
21330,0,0,Border Cave C14
21329,0,0,Border Cave C14
21328,0,0,Border Cave C14
21327,0,0,Border Cave C14
21326,0,0,Border Cave C14
21325,0,0,Border Cave C14
21324,0,0,Border Cave C14
21323,0,0,Border Cave C14
21322,0,0,Border Cave C14
21321,0,0,Border Cave C14
21320,0,0,Border Cave C14
21319,0,0,Border Cave C14
21318,0,0,Border Cave C14
21317,0,0,Border Cave C14
21316,0,0,Border Cave C14
21315,0,0,Border Cave C14
21314,0,0,Border Cave C14
21313,0,0,Border Cave C14
21312,0,0,Border Cave C14
21311,0,0,Border Cave C14
21310,0,0,Border Cave C14
21309,0,0,Border Cave C14
21308,0,0,Border Cave C14
21307,0,0,Border Cave C14
21306,0,0,Border Cave C14
21305,0,0,Border Cave C14
21304,0,0,Border Cave C14
21303,0,0,Border Cave C14
21302,0,0,Border Cave C14
21301,0,0,Border Cave C14
21300,0,0,Border Cave C14
21299,0,0,Border Cave C14
21298,0,0,Border Cave C14
21297,0,0,Border Cave C14
21296,0,0,Border Cave C14
21295,0,0,Border Cave C14
21294,0,0,Border Cave C14
21293,0,0,Border Cave C14
21292,0,0,Border Cave C14
21291,0,0,Border Cave C14
21290,0,0,Border Cave C14
21289,0,0,Border Cave C14
21288,0,0,Border Cave C14
21287,0,0,Border Cave C14
21286,0,0,Border Cave C14
21285,0,0,Border Cave C14
21284,0,0,Border Cave C14
21283,0,0,Border Cave C14
21282,0,0,Border Cave C14
21281,0,0,Border Cave C14
21280,0,0,Border Cave C14
21279,0,0,Border Cave C14
21278,0,0,Border Cave C14
21277,0,0,Border Cave C14
21276,0,0,Border Cave C14
21275,0,0,Border Cave C14
21274,0,0,Border Cave C14
21273,0,0,Border Cave C14
21272,0,0,Border Cave C14
21271,0,0,Border Cave C14
21270,0,0,Border Cave C14
21269,0,0,Border Cave C14
21268,0,0,Border Cave C14
21267,0,0,Border Cave C14
21266,0,0,Border Cave C14
21265,0,0,Border Cave C14
21264,0,0,Border Cave C14
21263,0,0,Border Cave C14
21262,0,0,Border Cave C14
21261,0,0,Border Cave C14
21260,0,0,Border Cave C14
21259,0,0,Border Cave C14
21258,0,0,Border Cave C14
21257,0,0,Border Cave C14
21256,0,0,Border Cave C14
21255,0,0,Border Cave C14
21254,0,0,Border Cave C14
21253,0,0,Border Cave C14
21252,0,0,Border Cave C14
21251,0,0,Border Cave C14
21250,0,0,Border Cave C14
21249,0,0,Border Cave C14
21248,0,0,Border Cave C14
21247,0,0,Border Cave C14
21246,0,0,Border Cave C14
21245,0,0,Border Cave C14
21244,0,0,Border Cave C14
21243,0,0,Border Cave C14
21242,0,0,Border Cave C14
21241,0,0,Border Cave C14
21240,0,0,Border Cave C14
21239,0,0,Border Cave C14
21238,0,0,Border Cave C14
21237,0,0,Border Cave C14
21236,0,0,Border Cave C14
21235,0,0,Border Cave C14
21234,0,0,Border Cave C14
21233,0,0,Border Cave C14
21232,0,0,Border Cave C14
21231,0,0,Border Cave C14
21230,0,0,Border Cave C14
21229,0,0,Border Cave C14
21228,0,0,Border Cave C14
21227,0,0,Border Cave C14
21226,0,0,Border Cave C14
21225,0,0,Border Cave C14
21224,0,0,Border Cave C14
21223,0,0,Border Cave C14
21222,0,0,Border Cave C14
21221,0,0,Border Cave C14
21220,0,0,Border Cave C14
21219,0,0,Border Cave C14
21218,0,0,Border Cave C14
21217,0,0,Border Cave C14
21216,0,0,Border Cave C14
21215,0,0,Border Cave C14
21214,0,0,Border Cave C14
21213,0,0,Border Cave C14
21212,0,0,Border Cave C14
21211,0,0,Border Cave C14
21210,0,0,Border Cave C14
21209,0,0,Border Cave C14
21208,0,0,Border Cave C14
21207,0,0,Border Cave C14
21206,0,0,Border Cave C14
21205,0,0,Border Cave C14
21204,0,0,Border Cave C14
21203,0,0,Border Cave C14
21202,0,0,Border Cave C14
21201,0,0,Border Cave C14
21200,0,0,Border Cave C14
21199,0,0,Border Cave C14
21198,0,0,Border Cave C14
21197,0,0,Border Cave C14
21196,0,0,Border Cave C14
21195,0,0,Border Cave C14
21194,0,0,Border Cave C14
21193,0,0,Border Cave C14
21192,0,0,Border Cave C14
21191,0,0,Border Cave C14
21190,0,0,Border Cave C14
21189,0,0,Border Cave C14
21188,0,0,Border Cave C14
21187,0,0,Border Cave C14
21186,0,0,Border Cave C14
21185,0,0,Border Cave C14
21184,0,0,Border Cave C14
21183,0,0,Border Cave C14
21182,0,0,Border Cave C14
21181,0,0,Border Cave C14
21180,0,0,Border Cave C14
21179,0,0,Border Cave C14
21178,0,0,Border Cave C14
21177,0,0,Border Cave C14
21176,0,0,Border Cave C14
21175,0,0,Border Cave C14
21174,0,0,Border Cave C14
21173,0,0,Border Cave C14
21172,0,0,Border Cave C14
21171,0,0,Border Cave C14
21170,0,0,Border Cave C14
21169,0,0,Border Cave C14
21168,0,0,Border Cave C14
21167,0,0,Border Cave C14
21166,0,0,Border Cave C14
21165,0,0,Border Cave C14
21164,0,0,Border Cave C14
21163,0,0,Border Cave C14
21162,0,0,Border Cave C14
21161,0,0,Border Cave C14
21160,0,0,Border Cave C14
21159,0,0,Border Cave C14
21158,0,0,Border Cave C14
21157,0,0,Border Cave C14
21156,0,0,Border Cave C14
21155,0,0,Border Cave C14
21154,0,0,Border Cave C14
21153,0,0,Border Cave C14
21152,0,0,Border Cave C14
21151,0,0,Border Cave C14
21150,0,0,Border Cave C14
21149,0,0,Border Cave C14
21148,0,0,Border Cave C14
21147,0,0,Border Cave C14
21146,0,0,Border Cave C14
21145,0,0,Border Cave C14
21144,0,0,Border Cave C14
21143,0,0,Border Cave C14
21142,0,0,Border Cave C14
21141,0,0,Border Cave C14
21140,0,0,Border Cave C14
21139,0,0,Border Cave C14
21138,0,0,Border Cave C14
21137,0,0,Border Cave C14
21136,0,0,Border Cave C14
21135,0,0,Border Cave C14
21134,0,0,Border Cave C14
21133,0,0,Border Cave C14
21132,0,0,Border Cave C14
21131,0,0,Border Cave C14
21130,0,0,Border Cave C14
21129,0,0,Border Cave C14
21128,0,0,Border Cave C14
21127,0,0,Border Cave C14
21126,0,0,Border Cave C14
21125,0,0,Border Cave C14
21124,0,0,Border Cave C14
21123,0,0,Border Cave C14
21122,0,0,Border Cave C14
21121,0,0,Border Cave C14
21120,0,0,Border Cave C14
21119,0,0,Border Cave C14
21118,0,0,Border Cave C14
21117,0,0,Border Cave C14
21116,0,0,Border Cave C14
21115,0,0,Border Cave C14
21114,0,0,Border Cave C14
21113,0,0,Border Cave C14
21112,0,0,Border Cave C14
21111,0,0,Border Cave C14
21110,0,0,Border Cave C14
21109,0,0,Border Cave C14
21108,0,0,Border Cave C14
21107,0,0,Border Cave C14
21106,0,0,Border Cave C14
21105,0,0,Border Cave C14
21104,0,0,Border Cave C14
21103,0,0,Border Cave C14
21102,0,0,Border Cave C14
21101,0,0,Border Cave C14
21100,0,0,Border Cave C14
21099,0,0,Border Cave C14
21098,0,0,Border Cave C14
21097,0,0,Border Cave C14
21096,0,0,Border Cave C14
21095,0,0,Border Cave C14
21094,0,0,Border Cave C14
21093,0,0,Border Cave C14
21092,0,0,Border Cave C14
21091,0,0,Border Cave C14
21090,0,0,Border Cave C14
21089,0,0,Border Cave C14
21088,0,0,Border Cave C14
21087,0,0,Border Cave C14
21086,0,0,Border Cave C14
21085,0,0,Border Cave C14
21084,0,0,Border Cave C14
21083,0,0,Border Cave C14
21082,0,0,Border Cave C14
21081,0,0,Border Cave C14
21080,0,0,Border Cave C14
21079,0,0,Border Cave C14
21078,0,0,Border Cave C14
21077,0,0,Border Cave C14
21076,0,0,Border Cave C14
21075,0,0,Border Cave C14
21074,0,0,Border Cave C14
21073,0,0,Border Cave C14
21072,0,0,Border Cave C14
21071,0,0,Border Cave C14
21070,0,0,Border Cave C14
21069,0,0,Border Cave C14
21068,0,0,Border Cave C14
21067,0,0,Border Cave C14
21066,0,0,Border Cave C14
21065,0,0,Border Cave C14
21064,0,0,Border Cave C14
21063,0,0,Border Cave C14
21062,0,0,Border Cave C14
21061,0,0,Border Cave C14
21060,0,0,Border Cave C14
21059,0,0,Border Cave C14
21058,0,0,Border Cave C14
21057,0,0,Border Cave C14
21056,0,0,Border Cave C14
21055,0,0,Border Cave C14
21054,0,0,Border Cave C14
21053,0,0,Border Cave C14
21052,0,0,Border Cave C14
21051,0,0,Border Cave C14
21050,0,0,Border Cave C14
21049,0,0,Border Cave C14
21048,0,0,Border Cave C14
21047,0,0,Border Cave C14
21046,0,0,Border Cave C14
21045,0,0,Border Cave C14
21044,0,0,Border Cave C14
21043,0,0,Border Cave C14
21042,0,0,Border Cave C14
21041,0,0,Border Cave C14
21040,0,0,Border Cave C14
21039,0,0,Border Cave C14
21038,0,0,Border Cave C14
21037,0,0,Border Cave C14
21036,0,0,Border Cave C14
21035,0,0,Border Cave C14
21034,0,0,Border Cave C14
21033,0,0,Border Cave C14
21032,0,0,Border Cave C14
21031,0,0,Border Cave C14
21030,0,0,Border Cave C14
21029,0,0,Border Cave C14
21028,0,0,Border Cave C14
21027,0,0,Border Cave C14
21026,0,0,Border Cave C14
21025,0,0,Border Cave C14
21024,0,0,Border Cave C14
21023,0,0,Border Cave C14
21022,0,0,Border Cave C14
21021,0,0,Border Cave C14
21020,0,0,Border Cave C14
21019,0,0,Border Cave C14
21018,0,0,Border Cave C14
21017,0,0,Border Cave C14
21016,0,0,Border Cave C14
21015,0,0,Border Cave C14
21014,0,0,Border Cave C14
21013,0,0,Border Cave C14
21012,0,0,Border Cave C14
21011,0,0,Border Cave C14
21010,0,0,Border Cave C14
21009,0,0,Border Cave C14
21008,0,0,Border Cave C14
21007,0,0,Border Cave C14
21006,0,0,Border Cave C14
21005,0,0,Border Cave C14
21004,0,0,Border Cave C14
21003,0,0,Border Cave C14
21002,0,0,Border Cave C14
21001,0,0,Border Cave C14
21000,0,0,Border Cave C14
20999,0,0,Border Cave C14
20998,0,0,Border Cave C14
20997,0,0,Border Cave C14
20996,0,0,Border Cave C14
20995,0,0,Border Cave C14
20994,0,0,Border Cave C14
20993,0,0,Border Cave C14
20992,0,0,Border Cave C14
20991,0,0,Border Cave C14
20990,0,0,Border Cave C14
20989,0,0,Border Cave C14
20988,0,0,Border Cave C14
20987,0,0,Border Cave C14
20986,0,0,Border Cave C14
20985,0,0,Border Cave C14
20984,0,0,Border Cave C14
20983,0,0,Border Cave C14
20982,0,0,Border Cave C14
20981,0,0,Border Cave C14
20980,0,0,Border Cave C14
20979,0,0,Border Cave C14
20978,0,0,Border Cave C14
20977,0,0,Border Cave C14
20976,0,0,Border Cave C14
20975,0,0,Border Cave C14
20974,0,0,Border Cave C14
20973,0,0,Border Cave C14
20972,0,0,Border Cave C14
20971,0,0,Border Cave C14
20970,0,0,Border Cave C14
20969,0,0,Border Cave C14
20968,0,0,Border Cave C14
20967,0,0,Border Cave C14
20966,0,0,Border Cave C14
20965,0,0,Border Cave C14
20964,0,0,Border Cave C14
20963,0,0,Border Cave C14
20962,0,0,Border Cave C14
20961,0,0,Border Cave C14
20960,0,0,Border Cave C14
20959,0,0,Border Cave C14
20958,0,0,Border Cave C14
20957,0,0,Border Cave C14
20956,0,0,Border Cave C14
20955,0,0,Border Cave C14
20954,0,0,Border Cave C14
20953,0,0,Border Cave C14
20952,0,0,Border Cave C14
20951,0,0,Border Cave C14
20950,0,0,Border Cave C14
20949,0,0,Border Cave C14
20948,0,0,Border Cave C14
20947,0,0,Border Cave C14
20946,0,0,Border Cave C14
20945,0,0,Border Cave C14
20944,0,0,Border Cave C14
20943,0,0,Border Cave C14
20942,0,0,Border Cave C14
20941,0,0,Border Cave C14
20940,0,0,Border Cave C14
20939,0,0,Border Cave C14
20938,0,0,Border Cave C14
20937,0,0,Border Cave C14
20936,0,0,Border Cave C14
20935,0,0,Border Cave C14
20934,0,0,Border Cave C14
20933,0,0,Border Cave C14
20932,0,0,Border Cave C14
20931,0,0,Border Cave C14
20930,0,0,Border Cave C14
20929,0,0,Border Cave C14
20928,0,0,Border Cave C14
20927,0,0,Border Cave C14
20926,0,0,Border Cave C14
20925,0,0,Border Cave C14
20924,0,0,Border Cave C14
20923,0,0,Border Cave C14
20922,0,0,Border Cave C14
20921,0,0,Border Cave C14
20920,0,0,Border Cave C14
20919,0,0,Border Cave C14
20918,0,0,Border Cave C14
20917,0,0,Border Cave C14
20916,0,0,Border Cave C14
20915,0,0,Border Cave C14
20914,0,0,Border Cave C14
20913,0,0,Border Cave C14
20912,0,0,Border Cave C14
20911,0,0,Border Cave C14
20910,0,0,Border Cave C14
20909,0,0,Border Cave C14
20908,0,0,Border Cave C14
20907,0,0,Border Cave C14
20906,0,0,Border Cave C14
20905,0,0,Border Cave C14
20904,0,0,Border Cave C14
20903,0,0,Border Cave C14
20902,0,0,Border Cave C14
20901,0,0,Border Cave C14
20900,0,0,Border Cave C14
20899,0,0,Border Cave C14
20898,0,0,Border Cave C14
20897,0,0,Border Cave C14
20896,0,0,Border Cave C14
20895,0,0,Border Cave C14
20894,0,0,Border Cave C14
20893,0,0,Border Cave C14
20892,0,0,Border Cave C14
20891,0,0,Border Cave C14
20890,0,0,Border Cave C14
20889,0,0,Border Cave C14
20888,0,0,Border Cave C14
20887,0,0,Border Cave C14
20886,0,0,Border Cave C14
20885,0,0,Border Cave C14
20884,0,0,Border Cave C14
20883,0,0,Border Cave C14
20882,0,0,Border Cave C14
20881,0,0,Border Cave C14
20880,0,0,Border Cave C14
20879,0,0,Border Cave C14
20878,0,0,Border Cave C14
20877,0,0,Border Cave C14
20876,0,0,Border Cave C14
20875,0,0,Border Cave C14
20874,0,0,Border Cave C14
20873,0,0,Border Cave C14
20872,0,0,Border Cave C14
20871,0,0,Border Cave C14
20870,0,0,Border Cave C14
20869,0,0,Border Cave C14
20868,0,0,Border Cave C14
20867,0,0,Border Cave C14
20866,0,0,Border Cave C14
20865,0,0,Border Cave C14
20864,0,0,Border Cave C14
20863,0,0,Border Cave C14
20862,0,0,Border Cave C14
20861,0,0,Border Cave C14
20860,0,0,Border Cave C14
20859,0,0,Border Cave C14
20858,0,0,Border Cave C14
20857,0,0,Border Cave C14
20856,0,0,Border Cave C14
20855,0,0,Border Cave C14
20854,0,0,Border Cave C14
20853,0,0,Border Cave C14
20852,0,0,Border Cave C14
20851,0,0,Border Cave C14
20850,0,0,Border Cave C14
20849,0,0,Border Cave C14
20848,0,0,Border Cave C14
20847,0,0,Border Cave C14
20846,0,0,Border Cave C14
20845,0,0,Border Cave C14
20844,0,0,Border Cave C14
20843,0,0,Border Cave C14
20842,0,0,Border Cave C14
20841,0,0,Border Cave C14
20840,0,0,Border Cave C14
20839,0,0,Border Cave C14
20838,0,0,Border Cave C14
20837,0,0,Border Cave C14
20836,0,0,Border Cave C14
20835,0,0,Border Cave C14
20834,0,0,Border Cave C14
20833,0,0,Border Cave C14
20832,0,0,Border Cave C14
20831,0,0,Border Cave C14
20830,0,0,Border Cave C14
20829,0,0,Border Cave C14
20828,0,0,Border Cave C14
20827,0,0,Border Cave C14
20826,0,0,Border Cave C14
20825,0,0,Border Cave C14
20824,0,0,Border Cave C14
20823,0,0,Border Cave C14
20822,0,0,Border Cave C14
20821,0,0,Border Cave C14
20820,0,0,Border Cave C14
20819,0,0,Border Cave C14
20818,0,0,Border Cave C14
20817,0,0,Border Cave C14
20816,0,0,Border Cave C14
20815,0,0,Border Cave C14
20814,0,0,Border Cave C14
20813,0,0,Border Cave C14
20812,0,0,Border Cave C14
20811,0,0,Border Cave C14
20810,0,0,Border Cave C14
20809,0,0,Border Cave C14
20808,0,0,Border Cave C14
20807,0,0,Border Cave C14
20806,0,0,Border Cave C14
20805,0,0,Border Cave C14
20804,0,0,Border Cave C14
20803,0,0,Border Cave C14
20802,0,0,Border Cave C14
20801,0,0,Border Cave C14
20800,0,0,Border Cave C14
20799,0,0,Border Cave C14
20798,0,0,Border Cave C14
20797,0,0,Border Cave C14
20796,0,0,Border Cave C14
20795,0,0,Border Cave C14
20794,0,0,Border Cave C14
20793,0,0,Border Cave C14
20792,0,0,Border Cave C14
20791,0,0,Border Cave C14
20790,0,0,Border Cave C14
20789,0,0,Border Cave C14
20788,0,0,Border Cave C14
20787,0,0,Border Cave C14
20786,0,0,Border Cave C14
20785,0,0,Border Cave C14
20784,0,0,Border Cave C14
20783,0,0,Border Cave C14
20782,0,0,Border Cave C14
20781,0,0,Border Cave C14
20780,0,0,Border Cave C14
20779,0,0,Border Cave C14
20778,0,0,Border Cave C14
20777,0,0,Border Cave C14
20776,0,0,Border Cave C14
20775,0,0,Border Cave C14
20774,0,0,Border Cave C14
20773,0,0,Border Cave C14
20772,0,0,Border Cave C14
20771,0,0,Border Cave C14
20770,0,0,Border Cave C14
20769,0,0,Border Cave C14
20768,0,0,Border Cave C14
20767,0,0,Border Cave C14
20766,0,0,Border Cave C14
20765,0,0,Border Cave C14
20764,0,0,Border Cave C14
20763,0,0,Border Cave C14
20762,0,0,Border Cave C14
20761,0,0,Border Cave C14
20760,0,0,Border Cave C14
20759,0,0,Border Cave C14
20758,0,0,Border Cave C14
20757,0,0,Border Cave C14
20756,0,0,Border Cave C14
20755,0,0,Border Cave C14
20754,0,0,Border Cave C14
20753,0,0,Border Cave C14
20752,0,0,Border Cave C14
20751,0,0,Border Cave C14
20750,0,0,Border Cave C14
20749,0,0,Border Cave C14
20748,0,0,Border Cave C14
20747,0,0,Border Cave C14
20746,0,0,Border Cave C14
20745,0,0,Border Cave C14
20744,0,0,Border Cave C14
20743,0,0,Border Cave C14
20742,0,0,Border Cave C14
20741,0,0,Border Cave C14
20740,0,0,Border Cave C14
20739,0,0,Border Cave C14
20738,0,0,Border Cave C14
20737,0,0,Border Cave C14
20736,0,0,Border Cave C14
20735,0,0,Border Cave C14
20734,0,0,Border Cave C14
20733,0,0,Border Cave C14
20732,0,0,Border Cave C14
20731,0,0,Border Cave C14
20730,0,0,Border Cave C14
20729,0,0,Border Cave C14
20728,0,0,Border Cave C14
20727,0,0,Border Cave C14
20726,0,0,Border Cave C14
20725,0,0,Border Cave C14
20724,0,0,Border Cave C14
20723,0,0,Border Cave C14
20722,0,0,Border Cave C14
20721,0,0,Border Cave C14
20720,0,0,Border Cave C14
20719,0,0,Border Cave C14
20718,0,0,Border Cave C14
20717,0,0,Border Cave C14
20716,0,0,Border Cave C14
20715,0,0,Border Cave C14
20714,0,0,Border Cave C14
20713,0,0,Border Cave C14
20712,0,0,Border Cave C14
20711,0,0,Border Cave C14
20710,0,0,Border Cave C14
20709,0,0,Border Cave C14
20708,0,0,Border Cave C14
20707,0,0,Border Cave C14
20706,0,0,Border Cave C14
20705,0,0,Border Cave C14
20704,0,0,Border Cave C14
20703,0,0,Border Cave C14
20702,0,0,Border Cave C14
20701,0,0,Border Cave C14
20700,0,0,Border Cave C14
20699,0,0,Border Cave C14
20698,0,0,Border Cave C14
20697,0,0,Border Cave C14
20696,0,0,Border Cave C14
20695,0,0,Border Cave C14
20694,0,0,Border Cave C14
20693,0,0,Border Cave C14
20692,0,0,Border Cave C14
20691,0,0,Border Cave C14
20690,0,0,Border Cave C14
20689,0,0,Border Cave C14
20688,0,0,Border Cave C14
20687,0,0,Border Cave C14
20686,0,0,Border Cave C14
20685,0,0,Border Cave C14
20684,0,0,Border Cave C14
20683,0,0,Border Cave C14
20682,0,0,Border Cave C14
20681,0,0,Border Cave C14
20680,0,0,Border Cave C14
20679,0,0,Border Cave C14
20678,0,0,Border Cave C14
20677,0,0,Border Cave C14
